block_timestamp,from_address,to_address,value,from_address_type,to_address_type
2021-09-24 04:53:44+00:00,0x2536c09e5f5691498805884fa37811be3b2bddb4,0xc310e760778ecbca4c65b6c559874757a4c4ece0,99.005,EOA,Contract
2021-09-24 04:54:29+00:00,0x3eabbe5cd8eb81ad564576892e90781087fd769d,0xa2b27d099a16d73808cd8c8edeee0f71c26d9434,499.25943708,EOA,EOA
2021-09-24 04:54:42+00:00,0x5ed54861901eb36fe7771c90fa13e646a141d851,0x03f34be1bf910116595db1b11e9d1b2ca5d59659,888.0,EOA,Contract
2021-09-24 04:55:48+00:00,0x5ed54861901eb36fe7771c90fa13e646a141d851,0x03f34be1bf910116595db1b11e9d1b2ca5d59659,888.0,EOA,Contract
2021-09-24 04:55:52+00:00,0x37d46b2fd791eea283ccb5cff661b0135fd4d637,0xfa52274dd61e1643d2205169732f29114bc240b3,63.948091508023474,EOA,Contract
2021-09-24 04:56:31+00:00,0xddfabcdc4d8ffc6d5beaf154f18b778f892a0740,0xab02469559a8a4ac1131c99b018f4a9314f12c06,200.0,EOA,EOA
2021-09-24 04:57:43+00:00,0x5ed54861901eb36fe7771c90fa13e646a141d851,0x03f34be1bf910116595db1b11e9d1b2ca5d59659,223.0,EOA,Contract
2021-09-24 04:58:44+00:00,0x62635be26a5ff702db7fee28464acde8f9091c58,0xae7ab96520de3a18e5e111b5eaab095312d7fe84,120.0,EOA,Contract
2021-09-24 05:01:02+00:00,0x1914a99d508ebc058999adc79b8f3d4a80eefc8d,0xe592427a0aece92de3edee1f18e0157c05861564,51.0,EOA,Contract
2021-09-24 05:01:42+00:00,0xa2b27d099a16d73808cd8c8edeee0f71c26d9434,0x28c6c06298d514db089934071355e5743bf21d60,999.25832408,EOA,EOA
2021-09-24 05:02:35+00:00,0xb8f53b15e4e0d75890c0e9be74706eef00aa6800,0xe00a51c8f5a645dad33218d9974ca3f9b6c4af1d,2007.6720731573803,EOA,EOA
2021-09-24 05:03:53+00:00,0x6254b927ecc25ddd233aaecd5296d746b1c006b4,0x6767526a362ec6c6b1df185478e4f01506b73ff3,200.595,EOA,EOA
2021-09-24 05:03:53+00:00,0x43b7b943595dd87d72bb878da8d3a7888acee9ec,0x11111112542d85b3ef69ae05771c2dccff4faa26,285.0,EOA,Contract
2021-09-24 05:04:19+00:00,0x1914a99d508ebc058999adc79b8f3d4a80eefc8d,0xe592427a0aece92de3edee1f18e0157c05861564,48.0,EOA,Contract
2021-09-24 05:05:37+00:00,0xd9c0bfdf37fec4f0582e23b8da7ee486885ff214,0xd9e1ce17f2641f24ae83637ab66a2cca9c378b9f,135.64952057119032,EOA,Contract
2021-09-24 05:05:42+00:00,0xe00a51c8f5a645dad33218d9974ca3f9b6c4af1d,0x0577a79cfc63bbc0df38833ff4c4a3bf2095b404,2007.678828953,EOA,EOA
2021-09-24 05:07:22+00:00,0x21a31ee1afc51d94c2efccaa2092ad1028285549,0xe3792a9c235d434b702023b33f03c48c41631090,350.14562418,EOA,EOA
2021-09-24 05:08:23+00:00,0x7f825bd2dcf3b139d476138df8b5eb6c48a6916c,0x11111112542d85b3ef69ae05771c2dccff4faa26,100.0,EOA,Contract
2021-09-24 05:09:45+00:00,0x6fc48de8f167456b7aa27dd4ecfabba329ea623d,0xe3792a9c235d434b702023b33f03c48c41631090,176.5632341,EOA,EOA
2021-09-24 05:12:28+00:00,0x7b2a75973fe88de1c83adf2a293d0ec9c60d41ef,0x7c443200dcb75343b244cf981b4c6652e7d5c222,157.53895818293358,EOA,EOA
2021-09-24 05:14:05+00:00,0xd24400ae8bfebb18ca49be86258a3c749cf46853,0xe1e5038f3be162b128b5fe128ca099762b1c426a,200.0,EOA,EOA
2021-09-24 05:15:28+00:00,0xd24400ae8bfebb18ca49be86258a3c749cf46853,0xe1e5038f3be162b128b5fe128ca099762b1c426a,200.0,EOA,EOA
2021-09-24 05:15:28+00:00,0x12bb2d969b59ff2830c1c6d760a2b87e8204109c,0x881d40237659c251811cec9c364ef91dc08d300c,75.0,EOA,Contract
2021-09-24 05:15:40+00:00,0x42ad05d4f56456230c023cd023ddbc9935903ab4,0x11111112542d85b3ef69ae05771c2dccff4faa26,570.0,EOA,Contract
2021-09-24 05:18:00+00:00,0x848d47d6a68fc0ce61e234257fa7024c59d331dc,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,47.742836976129034,EOA,Contract
2021-09-24 05:18:00+00:00,0xd24400ae8bfebb18ca49be86258a3c749cf46853,0xe1e5038f3be162b128b5fe128ca099762b1c426a,228.63775347,EOA,EOA
2021-09-24 05:18:39+00:00,0xd4ee4919fb37f2bb970c3fff54aaf1f3dda6c03f,0xc36442b4a4522e871399cd717abdd847ab11fe88,633.0,EOA,Contract
2021-09-24 05:20:08+00:00,0x11e23e0c69932533717e8bbe4d8bfd3561cb58be,0x6b22550684c42ddca83567b0b42e6d7057621bf9,974.50895,EOA,EOA
2021-09-24 05:20:14+00:00,0xb9ee1e551f538a464e8f8c41e9904498505b49b0,0xa1bce7f8566ad14b283e8dbbbf30eda33586b312,399.9973,EOA,EOA
2021-09-24 05:20:14+00:00,0x33a9bccf1c8f7c3e7ca1da1b44f227953b7b780c,0x310962d9a743f1d9f153743b90b2121e040b42d8,470.0,EOA,EOA
2021-09-24 05:20:33+00:00,0xee2826453a4fd5afeb7ceffeef3ffa2320081268,0xcc9a0b7c43dc2a5f023bb9b738e45b0ef6b06e04,7859.0,EOA,Contract
2021-09-24 05:21:06+00:00,0x5672b5d5f063239a0e124862f264cc9fd1f513a8,0x6b4df334368b09f87b3722449703060eef284126,75.0,EOA,Contract
2021-09-24 05:22:02+00:00,0x6b22550684c42ddca83567b0b42e6d7057621bf9,0x3cd751e6b0078be393132286c442345e5dc49699,974.507165,EOA,EOA
2021-09-24 05:23:01+00:00,0x267be1c1d684f78cb4f6a176c4911b741e4ffdc0,0x240543929693333da0946cbf2597c099e4daa7cf,887.0,EOA,EOA
2021-09-24 05:23:01+00:00,0xb7304cf69ae1f7ab1743831d98d772b550bea548,0x11111112542d85b3ef69ae05771c2dccff4faa26,50.0,EOA,Contract
2021-09-24 05:23:01+00:00,0x0000f079e68bbcc79ab9600ace786b0a4db1c83c,0xedc7001e99a37c3d23b5f7974f837387e09f9c93,700.0,EOA,EOA
2021-09-24 05:23:01+00:00,0xa1bce7f8566ad14b283e8dbbbf30eda33586b312,0x73f8fc2e74302eb2efda125a326655acf0dc2d1b,399.996313,EOA,EOA
2021-09-24 05:25:08+00:00,0x240543929693333da0946cbf2597c099e4daa7cf,0xeb2629a2734e272bcc07bda959863f316f4bd4cf,886.998898408896,EOA,EOA
2021-09-24 05:25:08+00:00,0xedc7001e99a37c3d23b5f7974f837387e09f9c93,0xeb2629a2734e272bcc07bda959863f316f4bd4cf,699.9989151237272,EOA,EOA
2021-09-24 05:27:33+00:00,0x4976a4a02f38326660d17bf34b431dc6e2eb2327,0xa1bce7f8566ad14b283e8dbbbf30eda33586b312,400.00509004,EOA,EOA
2021-09-24 05:28:09+00:00,0xb5d85cbf7cb3ee0d56b3bb207d5fc4b82f43f511,0xf79a1844e66e4f89d755bc99941078dff4e99218,379.73776131435005,EOA,EOA
